user_id,age,nationality,Occupation,favorite_type,rating,place_id,place_name,place_type,city,Climate,Operating_Hours
28,28,Italy,Businessman,Beach,5,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
28,28,Italy,Businessman,Beach,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
28,28,Italy,Businessman,Beach,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
28,28,Italy,Businessman,Beach,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
28,28,Italy,Businessman,Beach,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
28,28,Italy,Businessman,Beach,5,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
28,28,Italy,Businessman,Beach,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
28,28,Italy,Businessman,Beach,5,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
28,28,Italy,Businessman,Beach,4,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
28,28,Italy,Businessman,Beach,4,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
29,33,Canada,Musician,Beach,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
29,33,Canada,Musician,Beach,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
29,33,Canada,Musician,Beach,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
29,33,Canada,Musician,Beach,5,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
29,33,Canada,Musician,Beach,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
29,33,Canada,Musician,Beach,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
29,33,Canada,Musician,Beach,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
29,33,Canada,Musician,Beach,4,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
29,33,Canada,Musician,Beach,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
29,33,Canada,Musician,Beach,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
30,24,France,Doctor,Monument,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
30,24,France,Doctor,Monument,5,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
30,24,France,Doctor,Monument,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
30,24,France,Doctor,Monument,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
30,24,France,Doctor,Monument,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
30,24,France,Doctor,Monument,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
30,24,France,Doctor,Monument,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
30,24,France,Doctor,Monument,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
30,24,France,Doctor,Monument,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
30,24,France,Doctor,Monument,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
31,70,Italy,Lawyer,Desert,4,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
31,70,Italy,Lawyer,Desert,2,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
31,70,Italy,Lawyer,Desert,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
31,70,Italy,Lawyer,Desert,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
31,70,Italy,Lawyer,Desert,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
31,70,Italy,Lawyer,Desert,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
31,70,Italy,Lawyer,Desert,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
31,70,Italy,Lawyer,Desert,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
31,70,Italy,Lawyer,Desert,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
31,70,Italy,Lawyer,Desert,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
32,68,USA,Lawyer,Monument,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
32,68,USA,Lawyer,Monument,2,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
32,68,USA,Lawyer,Monument,2,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
32,68,USA,Lawyer,Monument,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
32,68,USA,Lawyer,Monument,2,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
32,68,USA,Lawyer,Monument,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
32,68,USA,Lawyer,Monument,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
32,68,USA,Lawyer,Monument,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
32,68,USA,Lawyer,Monument,2,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
32,68,USA,Lawyer,Monument,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
33,65,Italy,Designer,Religious,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
33,65,Italy,Designer,Religious,5,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
33,65,Italy,Designer,Religious,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
33,65,Italy,Designer,Religious,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
33,65,Italy,Designer,Religious,2,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
33,65,Italy,Designer,Religious,5,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
33,65,Italy,Designer,Religious,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
33,65,Italy,Designer,Religious,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
33,65,Italy,Designer,Religious,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
33,65,Italy,Designer,Religious,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
34,60,UK,Teacher,Beach,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
34,60,UK,Teacher,Beach,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
34,60,UK,Teacher,Beach,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
34,60,UK,Teacher,Beach,5,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
34,60,UK,Teacher,Beach,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
34,60,UK,Teacher,Beach,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
34,60,UK,Teacher,Beach,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
34,60,UK,Teacher,Beach,2,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
34,60,UK,Teacher,Beach,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
34,60,UK,Teacher,Beach,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
35,66,Russia,Engineer,Desert,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
35,66,Russia,Engineer,Desert,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
35,66,Russia,Engineer,Desert,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
35,66,Russia,Engineer,Desert,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
35,66,Russia,Engineer,Desert,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
35,66,Russia,Engineer,Desert,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
35,66,Russia,Engineer,Desert,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
35,66,Russia,Engineer,Desert,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
35,66,Russia,Engineer,Desert,5,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
35,66,Russia,Engineer,Desert,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
36,39,China,Software Developer,Historic,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
36,39,China,Software Developer,Historic,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
36,39,China,Software Developer,Historic,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
36,39,China,Software Developer,Historic,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
36,39,China,Software Developer,Historic,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
36,39,China,Software Developer,Historic,2,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
36,39,China,Software Developer,Historic,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
36,39,China,Software Developer,Historic,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
36,39,China,Software Developer,Historic,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
36,39,China,Software Developer,Historic,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
37,38,China,Student,Beach,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
37,38,China,Student,Beach,5,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
37,38,China,Student,Beach,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
37,38,China,Student,Beach,5,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
37,38,China,Student,Beach,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
37,38,China,Student,Beach,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
37,38,China,Student,Beach,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
37,38,China,Student,Beach,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
37,38,China,Student,Beach,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
37,38,China,Student,Beach,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
38,21,France,Software Developer,Monument,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
38,21,France,Software Developer,Monument,4,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
38,21,France,Software Developer,Monument,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
38,21,France,Software Developer,Monument,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
38,21,France,Software Developer,Monument,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
38,21,France,Software Developer,Monument,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
38,21,France,Software Developer,Monument,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
38,21,France,Software Developer,Monument,5,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
38,21,France,Software Developer,Monument,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
38,21,France,Software Developer,Monument,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
39,64,Australia,Nurse,Monument,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
39,64,Australia,Nurse,Monument,2,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
39,64,Australia,Nurse,Monument,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
39,64,Australia,Nurse,Monument,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
39,64,Australia,Nurse,Monument,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
39,64,Australia,Nurse,Monument,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
39,64,Australia,Nurse,Monument,2,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
39,64,Australia,Nurse,Monument,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
39,64,Australia,Nurse,Monument,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
39,64,Australia,Nurse,Monument,5,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
40,36,Germany,Software Developer,Religious,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
40,36,Germany,Software Developer,Religious,2,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
40,36,Germany,Software Developer,Religious,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
40,36,Germany,Software Developer,Religious,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
40,36,Germany,Software Developer,Religious,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
40,36,Germany,Software Developer,Religious,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
40,36,Germany,Software Developer,Religious,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
40,36,Germany,Software Developer,Religious,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
40,36,Germany,Software Developer,Religious,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
40,36,Germany,Software Developer,Religious,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
41,40,Spain,Musician,Monument,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
41,40,Spain,Musician,Monument,5,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
41,40,Spain,Musician,Monument,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
41,40,Spain,Musician,Monument,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
41,40,Spain,Musician,Monument,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
41,40,Spain,Musician,Monument,4,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
41,40,Spain,Musician,Monument,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
41,40,Spain,Musician,Monument,5,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
41,40,Spain,Musician,Monument,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
41,40,Spain,Musician,Monument,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
42,50,Spain,Scientist,Museum,4,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
42,50,Spain,Scientist,Museum,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
42,50,Spain,Scientist,Museum,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
42,50,Spain,Scientist,Museum,4,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
42,50,Spain,Scientist,Museum,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
42,50,Spain,Scientist,Museum,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
42,50,Spain,Scientist,Museum,5,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
42,50,Spain,Scientist,Museum,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
42,50,Spain,Scientist,Museum,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
42,50,Spain,Scientist,Museum,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
43,42,Spain,Software Developer,Nature,5,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
43,42,Spain,Software Developer,Nature,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
43,42,Spain,Software Developer,Nature,4,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
43,42,Spain,Software Developer,Nature,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
43,42,Spain,Software Developer,Nature,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
43,42,Spain,Software Developer,Nature,5,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
43,42,Spain,Software Developer,Nature,5,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
43,42,Spain,Software Developer,Nature,5,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
43,42,Spain,Software Developer,Nature,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
43,42,Spain,Software Developer,Nature,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
44,63,Spain,Accountant,Historic,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
44,63,Spain,Accountant,Historic,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
44,63,Spain,Accountant,Historic,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
44,63,Spain,Accountant,Historic,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
44,63,Spain,Accountant,Historic,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
44,63,Spain,Accountant,Historic,2,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
44,63,Spain,Accountant,Historic,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
44,63,Spain,Accountant,Historic,4,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
44,63,Spain,Accountant,Historic,2,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
44,63,Spain,Accountant,Historic,5,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
45,45,China,Nurse,Monument,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
45,45,China,Nurse,Monument,5,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
45,45,China,Nurse,Monument,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
45,45,China,Nurse,Monument,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
45,45,China,Nurse,Monument,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
45,45,China,Nurse,Monument,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
45,45,China,Nurse,Monument,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
45,45,China,Nurse,Monument,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
45,45,China,Nurse,Monument,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
45,45,China,Nurse,Monument,5,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
46,24,France,Musician,Historic,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
46,24,France,Musician,Historic,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
46,24,France,Musician,Historic,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
46,24,France,Musician,Historic,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
46,24,France,Musician,Historic,5,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
46,24,France,Musician,Historic,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
46,24,France,Musician,Historic,5,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
46,24,France,Musician,Historic,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
46,24,France,Musician,Historic,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
46,24,France,Musician,Historic,2,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
47,58,Spain,Nurse,Beach,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
47,58,Spain,Nurse,Beach,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
47,58,Spain,Nurse,Beach,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
47,58,Spain,Nurse,Beach,2,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
47,58,Spain,Nurse,Beach,5,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
47,58,Spain,Nurse,Beach,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
47,58,Spain,Nurse,Beach,4,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
47,58,Spain,Nurse,Beach,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
47,58,Spain,Nurse,Beach,5,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
47,58,Spain,Nurse,Beach,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
48,49,Germany,Businessman,Desert,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
48,49,Germany,Businessman,Desert,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
48,49,Germany,Businessman,Desert,2,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
48,49,Germany,Businessman,Desert,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
48,49,Germany,Businessman,Desert,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
48,49,Germany,Businessman,Desert,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
48,49,Germany,Businessman,Desert,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
48,49,Germany,Businessman,Desert,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
48,49,Germany,Businessman,Desert,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
48,49,Germany,Businessman,Desert,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
49,39,UK,Artist,Museum,5,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
49,39,UK,Artist,Museum,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
49,39,UK,Artist,Museum,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
49,39,UK,Artist,Museum,5,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
49,39,UK,Artist,Museum,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
49,39,UK,Artist,Museum,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
49,39,UK,Artist,Museum,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
49,39,UK,Artist,Museum,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
49,39,UK,Artist,Museum,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
49,39,UK,Artist,Museum,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
50,58,China,Lawyer,Beach,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
50,58,China,Lawyer,Beach,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
50,58,China,Lawyer,Beach,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
50,58,China,Lawyer,Beach,4,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
50,58,China,Lawyer,Beach,5,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
50,58,China,Lawyer,Beach,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
50,58,China,Lawyer,Beach,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
50,58,China,Lawyer,Beach,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
50,58,China,Lawyer,Beach,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
50,58,China,Lawyer,Beach,4,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
51,41,Russia,Nurse,Religious,5,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
51,41,Russia,Nurse,Religious,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
51,41,Russia,Nurse,Religious,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
51,41,Russia,Nurse,Religious,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
51,41,Russia,Nurse,Religious,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
51,41,Russia,Nurse,Religious,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
51,41,Russia,Nurse,Religious,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
51,41,Russia,Nurse,Religious,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
51,41,Russia,Nurse,Religious,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
51,41,Russia,Nurse,Religious,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
52,58,Italy,Doctor,Museum,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
52,58,Italy,Doctor,Museum,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
52,58,Italy,Doctor,Museum,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
52,58,Italy,Doctor,Museum,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
52,58,Italy,Doctor,Museum,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
52,58,Italy,Doctor,Museum,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
52,58,Italy,Doctor,Museum,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
52,58,Italy,Doctor,Museum,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
52,58,Italy,Doctor,Museum,5,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
52,58,Italy,Doctor,Museum,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
53,69,Russia,Pilot,Monument,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
53,69,Russia,Pilot,Monument,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
53,69,Russia,Pilot,Monument,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
53,69,Russia,Pilot,Monument,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
53,69,Russia,Pilot,Monument,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
53,69,Russia,Pilot,Monument,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
53,69,Russia,Pilot,Monument,5,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
53,69,Russia,Pilot,Monument,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
53,69,Russia,Pilot,Monument,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
53,69,Russia,Pilot,Monument,5,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
54,58,Australia,Engineer,Monument,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
54,58,Australia,Engineer,Monument,4,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
54,58,Australia,Engineer,Monument,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
54,58,Australia,Engineer,Monument,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
54,58,Australia,Engineer,Monument,2,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
54,58,Australia,Engineer,Monument,5,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
54,58,Australia,Engineer,Monument,2,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
54,58,Australia,Engineer,Monument,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
54,58,Australia,Engineer,Monument,2,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
54,58,Australia,Engineer,Monument,2,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
55,25,Australia,Businessman,Museum,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
